event,gasUsed,blockNumber,timestamp,instanceID,sender,receiver,executionCount,price
"ConfirmOrder","258900","4915","2025-01-15T15:57:07.548Z","2","retailer1","customer2",43,""
"RestockRequest","258900","4915","2025-01-15T15:57:07.549Z","1","retailer1","manufacturer1",44,"100"
"ConfirmOrder","258900","4915","2025-01-15T15:57:07.549Z","3","retailer2","customer3",41,""
"RestockRequest","258900","4915","2025-01-15T15:57:07.559Z","4","retailer2","manufacturer1",42,"200"
"NewEpoch","258900","4915","2025-01-15T15:57:07.560Z","","","","",""
"CancelOrder","214550","4928","2025-01-15T15:57:20.195Z","1","customer1","retailer1",44,""
"NewEpoch","214550","4928","2025-01-15T15:57:20.195Z","","","","",""
"CancelOrder","214550","4928","2025-01-15T15:57:20.199Z","4","customer4","retailer2",42,""
"PurchaseOrder","281576","4941","2025-01-15T15:57:33.381Z","2","customer2","retailer1",45,""
"PurchaseOrder","281576","4941","2025-01-15T15:57:33.381Z","1","customer1","retailer1",46,""
"PurchaseOrder","281576","4941","2025-01-15T15:57:33.381Z","3","customer3","retailer2",47,""
"PurchaseOrder","281576","4941","2025-01-15T15:57:33.388Z","4","customer4","retailer2",48,""
"NewEpoch","281576","4941","2025-01-15T15:57:33.388Z","","","","",""
"NewEpoch","186026","4954","2025-01-15T15:57:46.538Z","","","","",""
"Conflict","186026","4954","2025-01-15T15:57:46.539Z","48","","","",""
"NewEpoch","283979","4967","2025-01-15T15:57:59.181Z","","","","",""
"RestockRequest","283979","4967","2025-01-15T15:57:59.183Z","1","retailer1","manufacturer1",46,"100"
"RestockRequest","283979","4967","2025-01-15T15:57:59.202Z","4","retailer2","manufacturer1",48,"200"
"ConfirmOrder","283979","4967","2025-01-15T15:57:59.202Z","2","retailer1","customer2",45,""
"ConfirmOrder","283979","4967","2025-01-15T15:57:59.203Z","3","retailer2","customer3",47,""
"CancelOrder","249005","4980","2025-01-15T15:58:12.333Z","4","customer4","retailer2",48,""
"NewEpoch","249005","4980","2025-01-15T15:58:12.334Z","","","","",""
"ConfirmRestock","249005","4980","2025-01-15T15:58:12.338Z","1","manufacturer1","retailer1",46,""
"PurchaseOrder","290024","4993","2025-01-15T15:58:25.498Z","2","customer2","retailer1",49,""
"PurchaseOrder","290024","4993","2025-01-15T15:58:25.498Z","1","customer1","retailer1",50,""
"NewEpoch","290024","4993","2025-01-15T15:58:25.500Z","","","","",""
"PurchaseOrder","290024","4993","2025-01-15T15:58:25.509Z","3","customer3","retailer2",51,""
"PurchaseOrder","290024","4993","2025-01-15T15:58:25.509Z","4","customer4","retailer2",52,""
"NewEpoch","292226","5006","2025-01-15T15:58:39.141Z","","","","",""
"ConfirmOrder","292226","5006","2025-01-15T15:58:39.141Z","3","retailer2","customer3",51,""
"RestockRequest","292226","5006","2025-01-15T15:58:39.142Z","1","retailer1","manufacturer1",50,"100"
"ConfirmOrder","292226","5006","2025-01-15T15:58:39.142Z","2","retailer1","customer2",49,""
"RestockRequest","292226","5006","2025-01-15T15:58:39.143Z","4","retailer2","manufacturer1",52,"200"
"NewEpoch","229871","5020","2025-01-15T15:58:52.319Z","","","","",""
"CancelOrder","229871","5020","2025-01-15T15:58:52.325Z","4","customer4","retailer2",52,""
"CancelOrder","229871","5020","2025-01-15T15:58:52.325Z","1","customer1","retailer1",50,""
"NewEpoch","296896","5033","2025-01-15T15:59:05.506Z","","","","",""
"PurchaseOrder","296896","5033","2025-01-15T15:59:05.515Z","4","customer4","retailer2",54,""
"PurchaseOrder","296896","5033","2025-01-15T15:59:05.515Z","2","customer2","retailer1",55,""
"PurchaseOrder","296896","5033","2025-01-15T15:59:05.516Z","3","customer3","retailer2",53,""
"PurchaseOrder","296896","5033","2025-01-15T15:59:05.517Z","1","customer1","retailer1",56,""
"RestockRequest","281092","5046","2025-01-15T15:59:18.148Z","1","retailer1","manufacturer1",56,"100"
"ConfirmOrder","281092","5046","2025-01-15T15:59:18.150Z","2","retailer1","customer2",55,""
"ConfirmOrder","281092","5046","2025-01-15T15:59:18.151Z","3","retailer2","customer3",53,""
"NewEpoch","281092","5046","2025-01-15T15:59:18.151Z","","","","",""
"RestockRequest","281092","5046","2025-01-15T15:59:18.156Z","4","retailer2","manufacturer1",54,"200"
"NewEpoch","250147","5061","2025-01-15T15:59:33.358Z","","","","",""
"CancelOrder","250147","5061","2025-01-15T15:59:33.363Z","1","customer1","retailer1",56,""
"ConfirmRestock","250147","5061","2025-01-15T15:59:33.364Z","4","manufacturer1","retailer2",54,""
"NewEpoch","293812","5074","2025-01-15T15:59:46.044Z","","","","",""
"PurchaseOrder","293812","5074","2025-01-15T15:59:46.049Z","3","customer3","retailer2",57,""
"PurchaseOrder","293812","5074","2025-01-15T15:59:46.050Z","4","customer4","retailer2",58,""
"PurchaseOrder","293812","5074","2025-01-15T15:59:46.050Z","2","customer2","retailer1",59,""
"PurchaseOrder","293812","5074","2025-01-15T15:59:46.051Z","1","customer1","retailer1",60,""
"NewEpoch","304595","5087","2025-01-15T15:59:59.186Z","","","","",""
"RestockRequest","304595","5087","2025-01-15T15:59:59.190Z","1","retailer1","manufacturer1",60,"100"
"RestockRequest","304595","5087","2025-01-15T15:59:59.191Z","4","retailer2","manufacturer1",58,"200"
"ConfirmOrder","304595","5087","2025-01-15T15:59:59.193Z","3","retailer2","customer3",57,""
"ConfirmOrder","304595","5087","2025-01-15T15:59:59.196Z","2","retailer1","customer2",59,""
"NewEpoch","258325","5101","2025-01-15T16:00:13.381Z","","","","",""
"ConfirmRestock","258325","5101","2025-01-15T16:00:13.381Z","1","manufacturer1","retailer1",60,""
"CancelOrder","258325","5101","2025-01-15T16:00:13.382Z","4","customer4","retailer2",58,""
"NewEpoch","310640","5115","2025-01-15T16:00:27.058Z","","","","",""
"PurchaseOrder","310640","5115","2025-01-15T16:00:27.061Z","4","customer4","retailer2",61,""
"PurchaseOrder","310640","5115","2025-01-15T16:00:27.062Z","3","customer3","retailer2",62,""
"PurchaseOrder","310640","5115","2025-01-15T16:00:27.062Z","2","customer2","retailer1",64,""
"PurchaseOrder","310640","5115","2025-01-15T16:00:27.062Z","1","customer1","retailer1",63,""
"NewEpoch","294765","5128","2025-01-15T16:00:40.190Z","","","","",""
"RestockRequest","294765","5128","2025-01-15T16:00:40.196Z","2","retailer1","manufacturer1",64,"200"
"ConfirmOrder","294765","5128","2025-01-15T16:00:40.197Z","1","retailer1","customer1",63,""
"ConfirmOrder","294765","5128","2025-01-15T16:00:40.197Z","4","retailer2","customer4",61,""
"RestockRequest","294765","5128","2025-01-15T16:00:40.200Z","3","retailer2","manufacturer1",62,"100"
"NewEpoch","249240","5141","2025-01-15T16:00:53.360Z","","","","",""
"ConfirmRestock","249240","5141","2025-01-15T16:00:53.368Z","2","manufacturer1","retailer1",64,""
"ConfirmRestock","249240","5141","2025-01-15T16:00:53.368Z","3","manufacturer1","retailer2",62,""
"NewEpoch","317512","5156","2025-01-15T16:01:08.046Z","","","","",""
"PurchaseOrder","317512","5156","2025-01-15T16:01:08.051Z","3","customer3","retailer2",68,""
"PurchaseOrder","317512","5156","2025-01-15T16:01:08.052Z","1","customer1","retailer1",65,""
"PurchaseOrder","317512","5156","2025-01-15T16:01:08.054Z","2","customer2","retailer1",66,""
"PurchaseOrder","317512","5156","2025-01-15T16:01:08.055Z","4","customer4","retailer2",67,""
"NewEpoch","326895","5170","2025-01-15T16:01:22.190Z","","","","",""
"ConfirmOrder","326895","5170","2025-01-15T16:01:22.196Z","1","retailer1","customer1",65,""
"RestockRequest","326895","5170","2025-01-15T16:01:22.197Z","3","retailer2","manufacturer1",68,"100"
"RestockRequest","326895","5170","2025-01-15T16:01:22.198Z","2","retailer1","manufacturer1",66,"200"
"ConfirmOrder","326895","5170","2025-01-15T16:01:22.203Z","4","retailer2","customer4",67,""
"NewEpoch","257353","5183","2025-01-15T16:01:35.373Z","","","","",""
"CancelOrder","257353","5183","2025-01-15T16:01:35.380Z","3","customer3","retailer2",68,""
"CancelOrder","257353","5183","2025-01-15T16:01:35.381Z","2","customer2","retailer1",66,""
"PurchaseOrder","324384","5197","2025-01-15T16:01:50.061Z","1","customer1","retailer1",69,""
"PurchaseOrder","324384","5197","2025-01-15T16:01:50.061Z","2","customer2","retailer1",70,""
"PurchaseOrder","324384","5197","2025-01-15T16:01:50.064Z","3","customer3","retailer2",72,""
"NewEpoch","324384","5197","2025-01-15T16:01:50.067Z","","","","",""
"PurchaseOrder","324384","5197","2025-01-15T16:01:50.070Z","4","customer4","retailer2",71,""
"NewEpoch","323905","5211","2025-01-15T16:02:03.193Z","","","","",""
"RestockRequest","323905","5211","2025-01-15T16:02:03.197Z","3","retailer2","manufacturer1",72,"100"
"RestockRequest","323905","5211","2025-01-15T16:02:03.198Z","2","retailer1","manufacturer1",70,"200"
"ConfirmOrder","323905","5211","2025-01-15T16:02:03.202Z","4","retailer2","customer4",71,""
"ConfirmOrder","323905","5211","2025-01-15T16:02:03.205Z","1","retailer1","customer1",69,""
"NewEpoch","278292","5224","2025-01-15T16:02:16.376Z","","","","",""
"ConfirmRestock","278292","5224","2025-01-15T16:02:16.377Z","3","manufacturer1","retailer2",72,""
"ConfirmRestock","278292","5224","2025-01-15T16:02:16.377Z","2","manufacturer1","retailer1",70,""
"NewEpoch","321300","5238","2025-01-15T16:02:30.056Z","","","","",""
"PurchaseOrder","321300","5238","2025-01-15T16:02:30.061Z","1","customer1","retailer1",75,""
"PurchaseOrder","321300","5238","2025-01-15T16:02:30.061Z","4","customer4","retailer2",73,""
"PurchaseOrder","321300","5238","2025-01-15T16:02:30.061Z","3","customer3","retailer2",74,""
"PurchaseOrder","321300","5238","2025-01-15T16:02:30.062Z","2","customer2","retailer1",76,""
"RestockRequest","340639","5251","2025-01-15T16:02:43.207Z","3","retailer2","manufacturer1",74,"100"
"ConfirmOrder","340639","5251","2025-01-15T16:02:43.217Z","4","retailer2","customer4",73,""
"RestockRequest","340639","5251","2025-01-15T16:02:43.221Z","2","retailer1","manufacturer1",76,"200"
"ConfirmOrder","340639","5251","2025-01-15T16:02:43.221Z","1","retailer1","customer1",75,""
"NewEpoch","340639","5251","2025-01-15T16:02:43.223Z","","","","",""
"NewEpoch","271103","5264","2025-01-15T16:02:56.377Z","","","","",""
"CancelOrder","271103","5264","2025-01-15T16:02:56.383Z","3","customer3","retailer2",74,""
"CancelOrder","271103","5264","2025-01-15T16:02:56.384Z","2","customer2","retailer1",76,""
"PurchaseOrder","338128","5277","2025-01-15T16:03:09.558Z","2","customer2","retailer1",78,""
"PurchaseOrder","338128","5277","2025-01-15T16:03:09.558Z","1","customer1","retailer1",77,""
"NewEpoch","338128","5277","2025-01-15T16:03:09.558Z","","","","",""
"PurchaseOrder","338128","5277","2025-01-15T16:03:09.561Z","4","customer4","retailer2",79,""
"PurchaseOrder","338128","5277","2025-01-15T16:03:09.561Z","3","customer3","retailer2",80,""
"ConfirmOrder","348951","5290","2025-01-15T16:03:22.201Z","1","retailer1","customer1",77,""
"RestockRequest","348951","5290","2025-01-15T16:03:22.202Z","3","retailer2","manufacturer1",80,"100"
"NewEpoch","348951","5290","2025-01-15T16:03:22.206Z","","","","",""
"ConfirmOrder","348951","5290","2025-01-15T16:03:22.207Z","4","retailer2","customer4",79,""
